,Usia,Gender,Gaji,Jumlah Anak
3479,53,P,1-3jt,4
3480,29,L,5-10jt,5
3481,41,L,5-10jt,1
3482,25,L,3-5jt,2
3483,30,P,1-3jt,3
3484,33,P,3-5jt,2
3485,37,P,5-10jt,3
3486,31,P,3-5jt,2
3487,25,P,3-5jt,3
3488,55,L,3-5jt,3
3489,31,L,5-10jt,2
3490,29,L,3-5jt,1
3491,47,L,1-3jt,0
3492,19,P,1-3jt,2
3493,47,P,1-3jt,6
3494,19,L,1-3jt,5
3495,57,L,5-10jt,4
3496,54,P,3-5jt,0
3497,41,P,3-5jt,1
3498,58,L,3-5jt,2
3499,34,L,5-10jt,1
3500,20,P,1-3jt,5
3501,35,P,5-10jt,4
3502,28,L,3-5jt,2
3503,25,P,1-3jt,6
3504,49,L,5-10jt,4
3505,26,L,1-3jt,1
3506,23,P,5-10jt,6
3507,49,L,5-10jt,1
3508,37,P,5-10jt,6
3509,49,L,3-5jt,4
3510,37,L,1-3jt,0
3511,28,L,1-3jt,0
3512,20,P,1-3jt,1
3513,27,L,5-10jt,5
3514,50,L,1-3jt,4
3515,60,L,5-10jt,2
3516,22,P,3-5jt,1
3517,50,L,3-5jt,6
3518,20,P,3-5jt,6
3519,58,P,5-10jt,5
3520,30,L,3-5jt,5
3521,23,P,5-10jt,3
3522,55,L,1-3jt,3
3523,45,P,1-3jt,5
3524,30,L,1-3jt,5
3525,34,L,5-10jt,3
3526,54,P,5-10jt,1
3527,56,P,1-3jt,6
3528,51,L,5-10jt,4
3529,23,P,5-10jt,4
3530,29,P,5-10jt,5
3531,56,P,3-5jt,3
3532,30,L,3-5jt,0
3533,41,P,1-3jt,4
3534,30,P,5-10jt,0
3535,55,L,5-10jt,5
3536,37,L,5-10jt,2
3537,31,P,3-5jt,2
3538,50,L,3-5jt,2
3539,38,L,1-3jt,5
3540,24,L,1-3jt,6
3541,40,P,1-3jt,3
3542,54,P,1-3jt,1
3543,55,P,5-10jt,5
3544,46,P,3-5jt,0
3545,19,L,1-3jt,4
3546,39,L,5-10jt,2
3547,46,P,3-5jt,0
3548,39,L,1-3jt,0
3549,32,P,5-10jt,2
3550,43,L,5-10jt,0
3551,34,P,1-3jt,3
3552,31,L,1-3jt,1
3553,54,L,1-3jt,0
3554,38,L,3-5jt,1
3555,39,L,5-10jt,4
3556,54,L,3-5jt,3
3557,35,P,5-10jt,4
3558,37,P,1-3jt,0
3559,29,L,5-10jt,1
3560,42,L,1-3jt,3
3561,39,P,3-5jt,3
3562,26,L,5-10jt,5
3563,58,L,1-3jt,5
3564,51,P,3-5jt,3
3565,60,L,1-3jt,3
3566,36,L,5-10jt,5
3567,28,L,1-3jt,5
3568,44,L,1-3jt,1
3569,24,L,3-5jt,0
3570,57,P,3-5jt,5
3571,25,L,5-10jt,2
3572,17,P,5-10jt,0
3573,28,L,5-10jt,1
3574,34,L,1-3jt,5
3575,58,L,1-3jt,4
3576,34,P,5-10jt,5
3577,17,P,5-10jt,5
3578,30,P,1-3jt,5
3579,27,L,1-3jt,6
3580,28,L,3-5jt,1
3581,26,P,1-3jt,5
3582,33,P,1-3jt,6
3583,56,L,1-3jt,0
3584,21,L,5-10jt,6
3585,57,P,3-5jt,6
3586,60,L,3-5jt,3
3587,54,P,1-3jt,5
3588,29,L,1-3jt,5
3589,48,P,3-5jt,2
3590,43,L,1-3jt,0
3591,43,L,5-10jt,3
3592,44,L,5-10jt,0
3593,51,L,3-5jt,2
3594,40,P,5-10jt,5
3595,56,P,5-10jt,4
3596,41,P,3-5jt,1
3597,26,L,1-3jt,3
3598,34,L,5-10jt,1
3599,18,L,1-3jt,3
3600,30,L,3-5jt,4
3601,38,L,3-5jt,6
3602,20,L,5-10jt,0
3603,59,P,3-5jt,4
3604,19,L,3-5jt,6
3605,42,P,3-5jt,3
3606,23,L,1-3jt,2
3607,38,P,3-5jt,0
3608,41,P,1-3jt,0
3609,43,P,1-3jt,5
3610,29,P,3-5jt,1
3611,51,L,5-10jt,2
3612,38,P,5-10jt,5
3613,20,L,5-10jt,4
3614,39,P,3-5jt,0
3615,51,P,3-5jt,1
3616,55,L,3-5jt,5
3617,38,L,3-5jt,3
3618,47,P,5-10jt,0
3619,39,P,3-5jt,4
3620,46,P,1-3jt,1
3621,38,L,5-10jt,5
3622,40,P,5-10jt,1
3623,47,L,3-5jt,4
3624,50,L,1-3jt,5
3625,49,L,1-3jt,6
3626,60,L,3-5jt,1
3627,58,P,5-10jt,1
3628,50,L,1-3jt,4
3629,30,L,5-10jt,1
3630,42,L,5-10jt,6
3631,18,L,5-10jt,4
3632,41,P,5-10jt,6
3633,17,P,1-3jt,1
3634,55,L,1-3jt,1
3635,49,P,3-5jt,0
3636,35,P,5-10jt,0
3637,49,P,1-3jt,4
3638,41,P,3-5jt,3
3639,51,L,3-5jt,6
3640,32,P,3-5jt,4
3641,28,P,3-5jt,1
3642,23,L,5-10jt,1
3643,17,L,1-3jt,3
3644,32,P,3-5jt,4
3645,29,P,5-10jt,5
3646,24,P,5-10jt,2
3647,28,L,5-10jt,4
3648,45,P,5-10jt,4
3649,54,L,1-3jt,2
3650,54,P,1-3jt,4
3651,56,P,1-3jt,5
3652,23,P,3-5jt,5
3653,52,P,3-5jt,0
3654,59,P,5-10jt,6
3655,60,L,1-3jt,0
3656,23,L,5-10jt,6
3657,29,L,1-3jt,5
3658,57,L,1-3jt,3
3659,20,L,5-10jt,2
3660,26,L,1-3jt,0
3661,45,L,3-5jt,5
3662,30,L,5-10jt,5
3663,25,L,1-3jt,1
3664,24,L,5-10jt,3
3665,34,P,5-10jt,6
3666,49,P,1-3jt,0
3667,44,L,5-10jt,3
3668,26,L,3-5jt,6
3669,32,P,1-3jt,5
3670,19,L,5-10jt,1
3671,27,P,5-10jt,1
3672,23,L,3-5jt,1
3673,50,P,5-10jt,2
3674,46,L,1-3jt,1
3675,20,L,3-5jt,6
3676,39,P,3-5jt,3
3677,28,P,3-5jt,0
3678,25,P,5-10jt,2
3679,48,L,5-10jt,6
3680,17,P,5-10jt,5
3681,51,P,3-5jt,0
3682,24,P,3-5jt,1
3683,24,P,1-3jt,6
3684,54,L,5-10jt,5
3685,42,P,1-3jt,5
3686,47,P,3-5jt,2
3687,39,L,1-3jt,4
3688,23,L,3-5jt,2
3689,51,L,1-3jt,6
3690,52,L,1-3jt,4
3691,19,P,1-3jt,1
3692,17,P,5-10jt,6
3693,30,P,1-3jt,4
3694,23,P,3-5jt,6
3695,34,P,1-3jt,3
3696,33,P,1-3jt,0
3697,58,L,5-10jt,5
3698,38,L,1-3jt,3
3699,28,L,5-10jt,1
3700,53,L,1-3jt,4
3701,25,L,5-10jt,6
3702,31,P,3-5jt,2
3703,48,L,5-10jt,0
3704,23,P,1-3jt,3
3705,42,L,1-3jt,4
3706,45,P,1-3jt,5
3707,38,P,5-10jt,4
3708,51,L,3-5jt,5
3709,32,P,5-10jt,5
3710,50,P,5-10jt,0
3711,37,L,1-3jt,1
3712,39,P,5-10jt,5
3713,47,P,5-10jt,2
3714,17,P,5-10jt,6
3715,30,L,5-10jt,4
3716,30,P,5-10jt,4
3717,57,L,1-3jt,2
3718,48,P,5-10jt,5
3719,23,L,1-3jt,3
3720,59,L,1-3jt,4
3721,39,P,5-10jt,5
3722,33,L,1-3jt,6
3723,42,P,5-10jt,1
3724,30,P,3-5jt,3
3725,49,P,1-3jt,1
3726,55,L,3-5jt,5
3727,25,L,5-10jt,2
3728,59,L,3-5jt,3
3729,30,P,1-3jt,3
3730,22,L,5-10jt,0
3731,41,P,1-3jt,5
3732,21,P,3-5jt,3
3733,26,L,5-10jt,6
3734,46,P,3-5jt,4
3735,25,P,5-10jt,2
3736,48,L,1-3jt,2
3737,20,P,5-10jt,3
3738,45,P,5-10jt,6
3739,35,L,3-5jt,6
3740,27,L,1-3jt,3
3741,47,L,3-5jt,6
3742,20,L,3-5jt,0
3743,38,L,3-5jt,1
3744,54,P,1-3jt,5
3745,50,P,3-5jt,5
3746,60,P,5-10jt,2
3747,21,P,1-3jt,5
3748,31,L,1-3jt,1
3749,35,L,5-10jt,1
3750,51,L,1-3jt,1
3751,59,P,3-5jt,1
3752,54,P,3-5jt,1
3753,17,L,1-3jt,5
3754,20,L,5-10jt,0
3755,30,P,5-10jt,4
3756,30,P,5-10jt,3
3757,46,P,3-5jt,2
3758,32,P,3-5jt,0
3759,23,L,3-5jt,2
3760,43,P,5-10jt,4
3761,17,L,5-10jt,0
3762,59,L,5-10jt,6
3763,51,L,3-5jt,1
3764,25,P,1-3jt,1
3765,42,P,3-5jt,6
3766,53,P,1-3jt,6
3767,57,L,3-5jt,4
3768,27,L,3-5jt,2
3769,41,P,1-3jt,6
3770,50,P,3-5jt,1
3771,23,L,1-3jt,5
3772,49,L,1-3jt,5
3773,58,L,5-10jt,5
3774,27,P,3-5jt,5
3775,48,L,5-10jt,5
3776,25,L,5-10jt,3
3777,26,P,3-5jt,4
3778,24,P,5-10jt,0
3779,37,P,1-3jt,5
3780,46,P,3-5jt,0
3781,51,P,1-3jt,5
3782,47,L,1-3jt,5
3783,35,L,1-3jt,6
3784,46,P,3-5jt,4
3785,57,P,1-3jt,1
3786,48,P,1-3jt,0
3787,33,P,5-10jt,6
3788,36,P,1-3jt,1
3789,18,P,3-5jt,2
3790,47,P,5-10jt,6
3791,23,L,5-10jt,6
3792,33,P,3-5jt,1
3793,35,P,5-10jt,5
3794,24,L,1-3jt,1
3795,22,L,3-5jt,1
3796,38,P,5-10jt,0
3797,46,L,1-3jt,2
3798,51,P,1-3jt,6
3799,20,P,3-5jt,1
3800,29,L,1-3jt,6
3801,47,L,5-10jt,5
3802,22,L,5-10jt,3
3803,43,L,1-3jt,4
3804,26,P,3-5jt,2
3805,35,L,5-10jt,6
3806,35,P,1-3jt,2
3807,51,L,5-10jt,1
3808,52,P,5-10jt,1
3809,19,P,1-3jt,1
3810,29,P,1-3jt,6
3811,26,L,1-3jt,0
3812,20,L,5-10jt,4
3813,55,P,1-3jt,1
3814,45,P,3-5jt,4
3815,17,P,3-5jt,1
3816,21,P,1-3jt,3
3817,17,L,1-3jt,2
3818,55,P,3-5jt,1
3819,54,L,5-10jt,1
3820,38,P,3-5jt,1
3821,36,L,5-10jt,4
3822,40,P,3-5jt,6
3823,32,P,5-10jt,3
3824,60,L,3-5jt,4
3825,25,L,5-10jt,3
3826,21,L,5-10jt,4
3827,36,P,5-10jt,6
3828,18,P,3-5jt,2
3829,52,L,3-5jt,1
3830,53,P,5-10jt,0
3831,47,P,1-3jt,3
3832,55,P,1-3jt,0
3833,32,L,3-5jt,3
3834,42,L,1-3jt,1
3835,43,L,3-5jt,5
3836,20,P,1-3jt,4
3837,18,L,3-5jt,3
3838,24,P,1-3jt,1
3839,32,L,1-3jt,4
3840,45,P,5-10jt,6
3841,59,L,5-10jt,4
3842,43,L,3-5jt,1
3843,37,L,3-5jt,4
3844,55,L,3-5jt,4
3845,34,L,3-5jt,4
3846,51,L,1-3jt,5
3847,21,P,5-10jt,1
3848,26,L,1-3jt,1
3849,23,P,5-10jt,1
3850,45,P,3-5jt,3
3851,47,P,1-3jt,0
3852,32,P,5-10jt,0
3853,49,P,1-3jt,1
3854,20,L,1-3jt,4
3855,40,L,5-10jt,3
3856,46,L,5-10jt,6
3857,52,P,1-3jt,1
3858,56,P,1-3jt,0
3859,35,L,5-10jt,0
3860,40,P,5-10jt,2
3861,42,L,5-10jt,5
3862,31,L,1-3jt,0
3863,29,L,1-3jt,5
3864,46,L,1-3jt,1
3865,20,L,5-10jt,2
3866,57,P,3-5jt,3
3867,40,L,1-3jt,3
3868,21,P,3-5jt,5
3869,24,P,3-5jt,6
3870,49,P,1-3jt,2
3871,32,L,3-5jt,5
3872,22,P,5-10jt,1
3873,21,P,3-5jt,6
3874,46,L,1-3jt,5
3875,31,L,3-5jt,3
3876,39,L,1-3jt,1
3877,34,L,1-3jt,4
3878,60,L,1-3jt,2
3879,28,P,3-5jt,3
3880,59,L,3-5jt,0
3881,41,P,3-5jt,4
3882,36,P,3-5jt,4
3883,54,L,5-10jt,6
3884,59,P,3-5jt,3
3885,47,P,3-5jt,0
3886,55,P,5-10jt,5
3887,55,P,3-5jt,6
3888,27,L,5-10jt,1
3889,54,P,5-10jt,5
3890,38,P,5-10jt,0
3891,47,P,3-5jt,5
3892,29,L,1-3jt,3
3893,27,L,3-5jt,4
3894,59,L,1-3jt,6
3895,47,P,1-3jt,6
3896,52,P,1-3jt,1
3897,44,L,3-5jt,0
3898,31,P,3-5jt,4
3899,52,P,3-5jt,2
3900,46,P,1-3jt,6
3901,56,P,3-5jt,3
3902,57,L,3-5jt,0
3903,53,P,1-3jt,5
3904,24,P,1-3jt,4
3905,58,P,1-3jt,6
3906,56,L,3-5jt,4
3907,26,P,5-10jt,4
3908,53,P,5-10jt,4
3909,58,P,3-5jt,6
3910,27,L,1-3jt,0
3911,40,L,5-10jt,4
3912,55,P,1-3jt,1
3913,45,L,5-10jt,6
3914,51,P,3-5jt,2
3915,21,P,5-10jt,2
3916,36,P,5-10jt,0
3917,20,P,5-10jt,4
3918,53,L,3-5jt,3
3919,24,L,3-5jt,1
3920,29,P,3-5jt,6
3921,49,L,1-3jt,0
3922,30,L,5-10jt,4
3923,32,P,1-3jt,3
3924,20,P,3-5jt,2
3925,28,P,1-3jt,2
3926,29,P,3-5jt,4
3927,30,P,3-5jt,4
3928,32,L,5-10jt,6
3929,27,P,5-10jt,0
3930,38,P,5-10jt,5
3931,55,P,1-3jt,4
3932,55,P,1-3jt,2
3933,50,L,3-5jt,5
3934,60,P,5-10jt,0
3935,31,P,5-10jt,3
3936,35,P,3-5jt,0
3937,31,L,1-3jt,4
3938,47,L,3-5jt,1
3939,33,P,5-10jt,3
3940,18,P,3-5jt,2
3941,40,P,5-10jt,6
3942,48,P,3-5jt,4
3943,56,P,1-3jt,0
3944,52,L,3-5jt,3
3945,54,L,1-3jt,1
3946,37,L,5-10jt,3
3947,29,P,5-10jt,1
3948,42,P,5-10jt,1
3949,45,P,3-5jt,1
3950,50,P,1-3jt,6
3951,54,L,5-10jt,0
3952,35,P,5-10jt,3
3953,43,P,5-10jt,4
3954,20,L,5-10jt,3
3955,21,L,5-10jt,2
3956,35,P,3-5jt,4
3957,18,L,1-3jt,6
3958,35,P,1-3jt,5
3959,56,P,1-3jt,5
3960,34,L,5-10jt,3
3961,40,L,1-3jt,4
3962,49,P,3-5jt,0
3963,60,L,1-3jt,1
3964,46,P,3-5jt,2
3965,56,P,1-3jt,5
3966,33,L,5-10jt,1
3967,18,L,3-5jt,6
3968,37,L,3-5jt,1
3969,21,L,3-5jt,2
3970,52,P,1-3jt,0
3971,34,P,5-10jt,4
3972,50,L,3-5jt,2
3973,33,P,3-5jt,2
3974,45,L,5-10jt,5
3975,28,P,1-3jt,2
3976,22,P,3-5jt,1
3977,51,P,5-10jt,4
3978,48,P,1-3jt,6
3979,41,P,5-10jt,4
3980,25,L,3-5jt,3
3981,38,L,1-3jt,4
3982,54,L,5-10jt,5
3983,37,P,1-3jt,4
3984,39,P,5-10jt,6
3985,37,L,5-10jt,3
3986,57,P,1-3jt,5
3987,58,P,1-3jt,0
3988,45,L,1-3jt,0
3989,52,L,5-10jt,1
3990,28,L,5-10jt,0
3991,60,P,3-5jt,0
3992,45,P,1-3jt,2
3993,21,L,3-5jt,1
3994,45,P,1-3jt,4
3995,31,L,5-10jt,1
3996,60,P,1-3jt,3
3997,59,P,5-10jt,4
3998,27,L,1-3jt,6
3999,27,P,3-5jt,2
4000,34,L,5-10jt,3
4001,19,P,1-3jt,2
4002,52,P,3-5jt,1
4003,58,L,1-3jt,0
4004,24,L,3-5jt,4
4005,52,P,3-5jt,4
4006,49,P,5-10jt,0
4007,38,P,5-10jt,5
4008,25,P,3-5jt,4
4009,48,L,5-10jt,4
4010,51,P,5-10jt,0
4011,58,P,3-5jt,2
4012,28,L,5-10jt,6
4013,19,L,3-5jt,4
4014,39,P,1-3jt,6
4015,37,L,1-3jt,5
4016,36,P,5-10jt,3
4017,26,L,5-10jt,4
4018,20,L,1-3jt,6
4019,56,P,3-5jt,3
4020,19,L,1-3jt,2
4021,32,L,5-10jt,2
4022,20,L,5-10jt,4
4023,52,L,3-5jt,3
4024,32,L,5-10jt,3
4025,58,L,3-5jt,0
4026,47,L,3-5jt,3
4027,33,L,1-3jt,6
4028,53,L,1-3jt,3
4029,41,L,3-5jt,5
4030,28,L,1-3jt,3
4031,41,P,1-3jt,2
4032,31,L,5-10jt,4
4033,59,P,3-5jt,1
4034,32,P,3-5jt,4
4035,26,P,3-5jt,0
4036,43,P,3-5jt,2
4037,48,L,5-10jt,2
4038,28,L,5-10jt,3
4039,55,L,5-10jt,4
4040,39,P,1-3jt,3
4041,20,P,1-3jt,0
4042,41,L,3-5jt,3
4043,51,L,1-3jt,5
4044,58,P,3-5jt,2
4045,20,L,1-3jt,2
4046,25,L,1-3jt,3
4047,57,P,5-10jt,6
4048,51,L,1-3jt,0
4049,46,P,5-10jt,0
4050,50,P,1-3jt,4
4051,55,P,1-3jt,1
4052,60,P,1-3jt,3
4053,41,L,3-5jt,4
4054,40,P,1-3jt,1
4055,35,P,1-3jt,2
4056,18,P,3-5jt,2
4057,37,P,3-5jt,2
4058,55,P,3-5jt,2
4059,26,P,1-3jt,6
4060,25,P,5-10jt,0
4061,45,L,5-10jt,0
4062,43,P,1-3jt,1
4063,34,L,3-5jt,2
4064,19,L,3-5jt,1
4065,18,P,3-5jt,6
4066,24,L,5-10jt,0
4067,27,P,5-10jt,2
4068,19,P,3-5jt,4
4069,40,P,5-10jt,0
4070,30,P,1-3jt,4
4071,39,L,5-10jt,0
4072,51,L,1-3jt,0
4073,54,P,1-3jt,5
4074,59,P,3-5jt,1
4075,56,P,3-5jt,0
4076,23,P,3-5jt,4
4077,21,L,3-5jt,1
4078,46,P,1-3jt,1
4079,52,P,1-3jt,0
4080,56,P,5-10jt,0
4081,43,L,3-5jt,2
4082,56,P,5-10jt,2
4083,41,L,3-5jt,2
4084,53,P,1-3jt,0
4085,48,P,1-3jt,6
4086,42,P,5-10jt,0
4087,54,L,5-10jt,5
4088,29,L,5-10jt,2
4089,58,L,5-10jt,1
4090,59,P,5-10jt,1
4091,20,P,1-3jt,3
4092,35,L,1-3jt,3
4093,27,L,3-5jt,6
4094,54,P,1-3jt,3
4095,44,L,1-3jt,0
4096,20,P,3-5jt,2
4097,45,P,3-5jt,3
4098,33,L,5-10jt,6
4099,44,L,3-5jt,6
4100,17,L,5-10jt,4
4101,56,P,5-10jt,0
4102,23,P,1-3jt,2
4103,33,P,5-10jt,3
4104,23,L,5-10jt,6
4105,28,L,5-10jt,4
4106,17,P,5-10jt,5
4107,45,L,3-5jt,4
4108,17,L,5-10jt,6
4109,32,L,3-5jt,1
4110,32,P,3-5jt,1
4111,28,L,1-3jt,3
4112,38,L,5-10jt,0
4113,55,L,5-10jt,5
4114,26,P,1-3jt,0
4115,20,P,5-10jt,3
4116,22,P,5-10jt,6
4117,22,P,5-10jt,3
4118,31,L,3-5jt,0
4119,44,P,3-5jt,0
4120,55,L,1-3jt,3
4121,37,L,3-5jt,1
4122,23,P,3-5jt,5
4123,30,L,5-10jt,4
4124,25,P,3-5jt,1
4125,41,P,1-3jt,0
4126,45,L,1-3jt,4
4127,26,L,5-10jt,6
4128,57,P,1-3jt,2
4129,55,P,3-5jt,5
4130,17,L,5-10jt,2
4131,29,P,1-3jt,3
4132,24,L,3-5jt,6
4133,39,L,3-5jt,6
4134,46,L,3-5jt,2
4135,39,L,1-3jt,2
4136,33,L,3-5jt,2
4137,40,P,3-5jt,2
4138,55,P,5-10jt,4
4139,56,L,5-10jt,5
4140,34,P,5-10jt,1
4141,46,P,3-5jt,6
4142,27,P,5-10jt,5
4143,58,L,1-3jt,6
4144,41,P,5-10jt,2
4145,55,P,1-3jt,3
4146,18,P,3-5jt,6
4147,34,P,3-5jt,3
4148,21,L,5-10jt,5
4149,20,L,1-3jt,3
4150,41,P,5-10jt,4
4151,18,P,5-10jt,5
4152,30,P,3-5jt,1
4153,31,L,5-10jt,2
4154,36,L,3-5jt,5
4155,40,L,5-10jt,4
4156,38,L,3-5jt,4
4157,23,L,1-3jt,4
4158,60,P,1-3jt,0
4159,51,L,3-5jt,1
4160,35,P,1-3jt,6
4161,43,L,3-5jt,3
4162,31,L,3-5jt,1
4163,44,L,1-3jt,6
4164,38,P,1-3jt,5
4165,55,P,1-3jt,1
4166,47,P,1-3jt,1
4167,21,P,1-3jt,4
4168,53,L,5-10jt,3
4169,19,L,1-3jt,4
4170,58,L,3-5jt,1
4171,52,L,5-10jt,0
4172,58,L,5-10jt,6
4173,41,P,3-5jt,6
4174,33,P,1-3jt,3
4175,44,L,5-10jt,0
4176,40,P,1-3jt,6
4177,27,P,3-5jt,3
4178,35,P,1-3jt,2
4179,38,P,1-3jt,2
4180,56,L,1-3jt,6
4181,46,L,5-10jt,6
4182,49,L,1-3jt,2
4183,24,L,5-10jt,6
4184,45,L,1-3jt,0
4185,42,P,3-5jt,0
4186,51,L,1-3jt,3
4187,46,P,3-5jt,4
4188,41,P,5-10jt,1
4189,37,L,1-3jt,2
4190,54,P,3-5jt,1
4191,37,L,5-10jt,6
4192,37,L,3-5jt,1
4193,57,P,5-10jt,1
4194,50,P,5-10jt,4
4195,27,L,1-3jt,6
4196,41,P,1-3jt,4
4197,46,L,3-5jt,3
4198,54,L,3-5jt,1
4199,21,L,5-10jt,3
4200,28,P,5-10jt,6
4201,26,L,5-10jt,1
4202,21,P,3-5jt,5
4203,19,L,3-5jt,0
4204,21,P,3-5jt,2
4205,52,L,1-3jt,3
4206,50,L,3-5jt,0
4207,60,P,1-3jt,0
4208,30,P,3-5jt,2
4209,28,P,1-3jt,0
4210,31,L,1-3jt,5
4211,35,L,3-5jt,0
4212,23,P,1-3jt,6
4213,40,L,1-3jt,3
4214,38,L,3-5jt,0
4215,58,L,5-10jt,6
4216,49,P,3-5jt,3
4217,25,P,3-5jt,3
4218,56,L,5-10jt,0
4219,54,P,5-10jt,5
4220,58,L,5-10jt,6
4221,59,L,1-3jt,1
4222,46,L,5-10jt,5
4223,31,P,3-5jt,6
4224,53,L,1-3jt,3
4225,56,L,1-3jt,0
4226,21,L,3-5jt,0
4227,48,P,3-5jt,6
4228,40,P,5-10jt,5
4229,30,L,1-3jt,6
4230,54,L,3-5jt,3
4231,40,L,1-3jt,6
4232,42,P,5-10jt,4
4233,24,P,3-5jt,1
4234,43,L,1-3jt,6
4235,45,L,3-5jt,0
4236,51,P,5-10jt,0
4237,26,L,3-5jt,2
4238,20,L,5-10jt,3
4239,36,L,1-3jt,0
4240,18,L,1-3jt,5
4241,30,L,1-3jt,0
4242,42,P,1-3jt,5
4243,34,L,1-3jt,4
4244,42,L,5-10jt,4
4245,26,P,1-3jt,2
4246,31,L,3-5jt,1
4247,18,P,1-3jt,1
4248,21,P,5-10jt,2
4249,36,L,3-5jt,4
4250,43,L,1-3jt,0
4251,36,L,5-10jt,3
4252,51,L,3-5jt,1
4253,51,L,5-10jt,2
4254,54,L,5-10jt,4
4255,24,L,5-10jt,3
4256,33,P,5-10jt,2
4257,42,L,3-5jt,2
4258,60,P,5-10jt,5
4259,46,P,1-3jt,0
4260,40,P,5-10jt,5
4261,42,L,3-5jt,5
4262,53,L,1-3jt,5
4263,20,P,5-10jt,5
4264,24,L,1-3jt,5
4265,19,L,1-3jt,6
4266,27,P,5-10jt,1
4267,42,P,5-10jt,4
4268,55,P,3-5jt,1
4269,43,P,3-5jt,6
4270,29,P,3-5jt,4
4271,33,L,3-5jt,4
4272,43,P,1-3jt,0
4273,57,P,1-3jt,1
4274,44,P,5-10jt,2
4275,46,P,1-3jt,0
4276,52,L,5-10jt,3
4277,36,P,1-3jt,3
4278,50,P,3-5jt,6
4279,37,L,5-10jt,0
4280,47,L,5-10jt,1
4281,58,P,3-5jt,1
4282,60,P,5-10jt,6
4283,59,L,1-3jt,1
4284,38,P,1-3jt,1
4285,42,P,5-10jt,0
4286,59,P,3-5jt,4
4287,39,L,5-10jt,6
4288,21,P,5-10jt,6
4289,57,P,3-5jt,1
4290,29,P,5-10jt,0
4291,54,L,1-3jt,2
4292,21,L,1-3jt,0
4293,34,L,1-3jt,4
4294,58,P,5-10jt,3
4295,54,L,3-5jt,2
4296,44,P,3-5jt,5
4297,60,P,5-10jt,4
4298,28,P,5-10jt,0
4299,60,P,1-3jt,1
4300,34,P,5-10jt,5
4301,41,P,5-10jt,6
4302,22,P,1-3jt,1
4303,33,L,3-5jt,5
4304,25,L,3-5jt,3
4305,46,P,5-10jt,6
4306,42,L,1-3jt,5
4307,53,L,3-5jt,2
4308,39,P,3-5jt,2
4309,48,L,3-5jt,3
4310,28,L,5-10jt,1
4311,22,L,5-10jt,3
4312,32,P,3-5jt,3
4313,45,L,5-10jt,6
4314,35,L,5-10jt,5
4315,48,L,5-10jt,0
4316,24,P,5-10jt,2
4317,57,L,3-5jt,6
4318,25,P,3-5jt,4
4319,59,L,3-5jt,6
4320,38,P,1-3jt,6
4321,17,P,3-5jt,1
4322,42,P,3-5jt,3
4323,34,L,5-10jt,0
4324,35,P,3-5jt,2
4325,58,P,5-10jt,2
4326,21,L,5-10jt,6
4327,32,L,3-5jt,1
4328,30,P,1-3jt,6
4329,56,P,5-10jt,2
4330,47,P,3-5jt,5
4331,17,L,5-10jt,4
4332,29,L,5-10jt,2
4333,50,L,5-10jt,2
4334,22,L,1-3jt,0
4335,33,P,5-10jt,1
4336,50,L,5-10jt,6
4337,26,L,1-3jt,6
4338,25,P,5-10jt,0
4339,42,L,3-5jt,5
4340,33,P,3-5jt,3
4341,39,L,5-10jt,5
4342,43,L,1-3jt,1
4343,40,L,5-10jt,1
4344,27,P,1-3jt,0
4345,25,P,5-10jt,4
4346,28,L,1-3jt,1
4347,54,P,5-10jt,2
4348,22,L,3-5jt,6
4349,27,L,1-3jt,3
4350,25,P,5-10jt,2
4351,41,L,3-5jt,0
4352,43,P,5-10jt,2
4353,28,P,5-10jt,6
4354,41,L,5-10jt,0
4355,58,L,5-10jt,0
4356,23,L,1-3jt,3
4357,32,P,3-5jt,5
4358,22,L,1-3jt,6
4359,59,P,3-5jt,0
4360,47,L,3-5jt,2
4361,57,P,1-3jt,1
4362,32,L,1-3jt,3
4363,50,L,5-10jt,2
4364,57,P,5-10jt,6
4365,47,L,3-5jt,3
4366,38,P,5-10jt,5
4367,45,L,3-5jt,6
4368,35,P,1-3jt,3
4369,32,P,3-5jt,1
4370,37,P,3-5jt,6
4371,33,P,1-3jt,0
4372,36,P,5-10jt,1
4373,37,P,1-3jt,1
4374,40,P,3-5jt,3
4375,28,P,1-3jt,3
4376,55,P,5-10jt,2
4377,29,L,1-3jt,5
4378,30,L,5-10jt,4
4379,44,P,5-10jt,1
4380,41,L,1-3jt,3
4381,53,P,3-5jt,5
4382,56,L,1-3jt,0
4383,44,L,5-10jt,5
4384,24,P,1-3jt,2
4385,58,P,5-10jt,2
4386,33,L,1-3jt,3
4387,57,L,3-5jt,2
4388,48,P,1-3jt,1
4389,29,L,5-10jt,1
4390,46,P,5-10jt,5
4391,49,P,3-5jt,3
4392,24,P,1-3jt,2
4393,38,L,5-10jt,0
4394,36,P,5-10jt,6
4395,31,P,3-5jt,1
4396,18,L,3-5jt,5
4397,45,P,5-10jt,1
4398,20,P,5-10jt,6
4399,27,L,1-3jt,6
4400,37,L,1-3jt,2
4401,18,P,3-5jt,0
4402,54,L,3-5jt,1
4403,53,L,3-5jt,3
4404,40,L,1-3jt,5
4405,20,L,1-3jt,5
4406,49,L,3-5jt,6
4407,56,P,1-3jt,5
4408,44,L,3-5jt,5
4409,46,L,1-3jt,1
